Player,Team,Position,Price,PriceChg,PricedAt,BreakEven,LastScore,LastTG,LastPPM,LastCBA,CBAchg,LastKI,KIchg,SeasAvg,SeasTG,SeasPPM,SeasCBA,SeasKI,Last3Score,Last3TG,Last3PPM,Last3CBA,Last3KI,OwnershipTotal,OwnershipTop1000,OwnershipTop100,OwnershipTop10,OwnershipTop1000Chg,OwnershipTop100Chg,OwnershipTop10Chg,WinAvg,LossAvg,HomeAvg,AwayAvg,OppLastScore,OppLast3Score,OppCareer,ReservesAvg,ReservesLast
Daniel Rioli,GCS,DEF,821000,-28000,84.0241531061304,106,63,78,0.676159718144451,0,0,7,7,70.5,80,0.737738549618321,0,0.0476190476190476,70.5,80,0.737738549618321,0,0.0476190476190476,2.92,0.5,0,0,0.5,0,0,70.5,0,0,70.5,72,77,60.4,0,0
Finn Callaghan,GWS,MID,836000,-8000,85.5593081567905,96,57,79,0.604019712049473,74,74,0,0,86.3333333333333,80,0.903424512298558,0.77027027027027,0,86.3,78.5,0.920331923307564,0.714285714285714,0,26.57,15.1,7,0,4.1,-1,-20,101,57,110,74.5,73,67,67,0,0
Will Day,HAW,MID,844000,0,86.3780575171426,91,83,79,0.879537475440461,78,4,0,0,91,77,0.989359241267638,0.694444444444445,0,78.3,78.6666666666667,0.833248156294475,0.746835443037975,0,34.58,16.5,10,20,-58.4,-50,-30,91,0,80,102,0,0,0,0,0
Jason Horne-Francis,PTA,MID/FWD,840000,-35000,85.9686828369665,112,74,78,0.79421935147126,71,30,0,0,72.6666666666667,79,0.770036825887633,0.616279069767442,0,72.7,78.6666666666667,0.773654418424117,0.616279069767442,0,53.16,47.1,24,20,-17.6,-24,-20,62,78,62,78,112,96.3333333333333,88.75,0,0
Jack Crisp,COL,MID,853000,0,87.2991505475386,94,0,0,0,0,0,0,0,84.3333333333333,85,0.830584243875667,0.05,0,84.3,85,0.830255949708127,0.0181818181818182,0,2.23,0,0,0,0,0,0,88,77,101,76,66,74.3333333333333,84.5333333333333,0,0
Ed Richards,WBD,MID,891000,1000,91.1882100092109,91,89,84,0.886980491942324,65,-27,0,0,92,82,0.93924160615652,0.795180722891566,0,92,82,0.93924160615652,0.795180722891566,0,1.14,0.6,1,0,0.2,0,0,92,92,93.5,89,93,72,61.6666666666667,0,0
Jesse Hogan,GWS,FWD,774000,-14000,79.214000614062,91,68,90,0.632513429459994,0,0,0,0,68,90,0.632513429459994,0,0,68,90,0.632513429459994,0,0,1.37,0,0,0,0,0,0,0,68,0,68,71,82,73.2,0,0
Christian Salem,MEL,DEF,906000,16000,92.723365059871,84,85,84,0.847116200169635,0,0,8,-37,102,88,0.970333102012491,0,0.323529411764706,102,87.6666666666667,0.974022581487824,0,0.323529411764706,3.59,2.8,4,0,-0.3,2,0,0,102,104.5,97,75,86,83.4166666666667,0,0
Stephen Coniglio,GWS,MID,691000,-44000,70.7194760004094,101,47,83,0.474048867224624,0,0,0,0,53,83,0.534565743891597,0,0,53,85,0.521987726388265,0,0,1.67,0,0,0,0,0,0,56,47,41,59,96,107,97.7,0,0
Dion Prestia,RIC,MID,743000,0,76.0413468426978,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jy Simpkin,NTH,MID/FWD,887000,42000,90.7788353290349,63,117,87,1.12582258489076,36,10,0,0,107.666666666667,82,1.09918492314694,0.309278350515464,0,107.7,81.6666666666667,1.10401308615049,0.309278350515464,0,9.06,8.1,14,10,2.7,5,-10,81,121,81,121,88,107.666666666667,81.2,0,0
Steele Sidebottom,COL,MID,785000,0,80.3397809845461,67,0,0,0,0,-58,0,0,85.3333333333333,83,0.860684468152508,0.475,0,85.3,84,0.850106022052587,0.618181818181818,0,1.26,0,0,0,0,0,0,97,62,110,73,47,61,81.6428571428572,0,0
Jeremy Cameron,GEE,FWD,805000,-52000,82.3866543854263,123,39,92,0.354878858280783,0,0,0,0,67,90,0.6232117613797,0,0,67,90,0.6232117613797,0,0,8.01,0.1,0,0,-0.2,-1,0,101,50,101,50,59,40.6666666666667,49.5,0,0
Sam Durham,ESS,MID,802000,-9000,82.0796233752942,88,95,84,0.946776929601357,67,-5,0,0,76.6666666666667,83,0.773271201855769,0.649484536082474,0,76.7,83,0.773607406726141,0.649484536082474,0,0.83,0,0,0,0,0,0,95,67.5,77.5,75,0,0,0,0,0
George Wardlaw,NTH,MID,803000,0,82.1819670453382,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dylan Shiel,ESS,MID,760000,7000,77.7811892334459,73,97,67,1.21199346777563,67,67,0,-9,78.6666666666667,76,0.866523815901076,0.144329896907216,0.0645161290322581,78.7,76.3333333333333,0.863105436847895,0.144329896907216,0.0645161290322581,0.95,0.2,0,0,0,0,0,97,69.5,79,78,0,0,0,0,0
Nick Blakey,SYD,DEF,855000,0,87.5038378876267,89,0,0,0,0,0,0,-27,87.3333333333333,88,0.830808080808081,0,0.540540540540541,87.3,88,0.830490978487162,0,0.4,6.25,0,0,0,0,0,0,86,88,88,86,76,74.6666666666667,62.8571428571429,0,0
Ned Moyle,GCS,RUC,749000,0,76.6554088629618,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bailey Smith,GEE,MID/FWD,730000,77000,74.7108791321257,15,112,82,1.14342456401663,35,35,0,0,119,81,1.22988722394999,0.191011235955056,0,119,81,1.22988722394999,0.191011235955056,0,74.43,98.1,99,100,4.09999999999999,5,0,126,112,126,112,96,119,97.125,0,0
Jack Bowes,GEE,MID,704000,-40000,72.0499437109815,100,64,73,0.733939837568406,35,7,0,-14,56.3333333333333,77,0.61246048268949,0.191011235955056,0.0384615384615385,56.3,77,0.612098080037011,0.191011235955056,0.0384615384615385,0.19,0,0,0,0,0,0,64,52.5,64,52.5,77,60,59.2857142857143,0,0
Charlie Curnow,CAR,FWD,658000,-45000,67.3421348889571,102,64,85,0.630324801676396,0,0,0,0,40,84,0.398642917726887,0,0,40,84,0.398642917726887,0,0,2.24,0,0,0,0,0,0,0,40,40,0,51,68,77.7,0,0
Jake Soligo,ADE,MID,917000,49000,93.8491454303551,61,115,81,1.18854647692646,70,21,0,0,113.666666666667,77,1.23579304495335,0.558558558558559,0,113.7,77,1.23615544760583,0.558558558558559,0,6.05,9.4,9,20,6.6,3,-10,113.666666666667,0,120,101,22,53.3333333333333,59.5,0,0
Matthew Kennedy,WBD,MID/FWD,809000,9000,82.7960290656023,76,94,85,0.925789552462206,81,23,0,0,86.3333333333333,80,0.903424512298558,0.590361445783133,0,86.3,80,0.903075699745547,0.590361445783133,0,1.77,0.7,1,0,-0.1,1,0,93,73,82.5,94,63,78,71,0,0
Alex Neal-Bullen,ADE,MID/FWD,786000,-20000,80.4421246545901,96,59,85,0.581080676545427,0,0,0,0,74,83,0.746374812226003,0,0,74,82.6666666666667,0.749384388081753,0,0,1.42,0,0,0,0,0,0,74,0,68.5,85,105,92.6666666666667,89,0,0
Xavier Duursma,ESS,MID,837000,7000,85.6616518268345,82,112,80,1.17201017811705,0,0,0,0,87.3333333333333,80,0.913888888888889,0.0103092783505155,0,87.3,80.3333333333333,0.909749453612493,0.0103092783505155,0,0.37,0,0,0,0,0,0,112,75,79.5,103,0,0,0,0,0
Trent Rivers,MEL,DEF/MID,804000,-10000,82.2843107153823,89,91,85,0.896243077383625,3,3,0,-9,77.6666666666667,79,0.823021011155131,0.104651162790698,0.0882352941176471,77.7,78.6666666666667,0.826863112951222,0.104651162790698,0.0882352941176471,2.97,1,0,0,0.6,0,0,0,77.6666666666667,87,59,59,65.6666666666667,54.6666666666667,0,0
Jeremy Sharp,FRE,MID,660000,-51000,67.5468222290451,105,31,75,0.346022052586938,0,0,0,0,50,83,0.50430730555811,0,0,50,83,0.50430730555811,0,0,0.45,0,0,0,0,0,0,31,59.5,58,46,15,59,59,0,0
Adam Cerra,CAR,MID,816000,22000,83.5124347559104,69,83,75,0.926446140797286,62,10,0,0,93.3333333333333,77,1.01472742694117,0.561643835616438,0,93.3,77,1.01436502428869,0.561643835616438,0,14.39,50,54,70,-0.899999999999999,6,20,0,93.3333333333333,91.5,97,34,63,71.9090909090909,0,0
Zach Guthrie,GEE,DEF,783000,-7000,80.1350936444581,86,67,82,0.684012908831378,0,0,30,-56,79.6666666666667,81,0.82336987821862,0,0.538461538461538,79.7,81.3333333333333,0.820338505819047,0,0.538461538461538,1.09,0,0,0,0,0,0,93,73,93,73,113,73,70.8333333333333,0,0
Scott Pendlebury,COL,MID,693000,0,70.9241633404974,104,0,0,0,0,-50,0,0,51.3333333333333,62,0.693124298886426,0.5125,0,51.3,52.5,0.818015267175572,0.381818181818182,0,1.95,0,0,0,0,0,0,49,56,30,62,94,91.3333333333333,97,0,0
Lawson Humphries,GEE,DEF,759000,14000,77.6788455634019,68,76,86,0.739807089176874,0,0,60,60,84.6666666666667,84,0.843794175855244,0,0.307692307692308,84.7,84.3333333333333,0.840789910388318,0,0.307692307692308,3.86,1.8,1,0,-0.3,-1,0,91,81.5,91,81.5,0,0,0,0,0
Lachie Ash,GWS,DEF,859000,15000,87.9132125678027,79,100,84,0.996607294317218,0,0,31,31,96,84,0.956743002544529,0,0.3,96,83,0.968270026671572,0,0.25,7.12,3.3,0,0,1.7,-2,0,94,100,125,81.5,18,60.6666666666667,60.6666666666667,0,0
Jordan De Goey,COL,MID,805000,0,82.3866543854263,96,0,0,0,0,-25,0,0,70,82,0.714640352510395,0.075,0,70,82,0.714640352510395,0.109090909090909,0,0.43,0,0,0,0,0,0,70,0,0,70,57,75.6666666666667,80.5833333333333,0,0
Cameron Guthrie,GEE,MID,731000,0,74.8132228021697,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Himmelberg,GWS,DEF,860000,22000,88.0155562378467,72,106,94,0.944020356234097,0,0,19,19,94.3333333333333,93,0.849152279588133,0,0.25,94.3,93.5,0.844312909063695,0,0.25,2.29,0,0,0,0,0,0,88.5,106,81,101,75,62.6666666666667,58.3636363636364,0,0
Nick Haynes,CAR,DEF,652000,-3000,66.7280728686931,68,89,82,0.908614162477503,0,0,0,0,63.6666666666667,79,0.674665292406137,0,0,63.7,79,0.67501852030792,0,0,1.02,0.1,0,0,-0.1,0,0,0,63.6666666666667,62,67,93,81.3333333333333,74.6,0,0
Bailey J. Williams,WCE,RUC,617000,-10000,63.1460444171528,70,76,75,0.848312128922816,79,27,0,0,56,63,0.744133446423523,0.420454545454546,0,56,62.5,0.750086513994911,0.420454545454546,0,0.79,0.1,0,0,0.1,0,0,0,56,76,36,43,52.3333333333333,53,0,0
Ned Reeves,HAW,RUC,512000,0,52.399959062532,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom Powell,NTH,MID,881000,7000,90.1647733087709,88,72,75,0.803664122137405,52,4,0,0,97,76,1.06846792553904,0.515463917525773,0,97,76.3333333333333,1.06380212673756,0.515463917525773,0,6.54,19.6,14,0,1.4,-12,-10,98,96.5,98,96.5,63,53.6666666666667,53.6666666666667,0,0
Matt Flynn,WCE,RUC,630000,0,64.4765121277249,60,0,0,0,0,0,0,0,73,85,0.718964226912139,0.238636363636364,0,73,85,0.718964226912139,0.238636363636364,0,1.47,0.1,0,0,0,0,0,0,73,73,0,0,0,0,0,0
Jase Burgoyne,PTA,MID,816000,41000,83.5124347559104,52,112,100,0.937608142493639,0,0,17,17,94,93,0.846151741497715,0,0.0714285714285714,94,93.3333333333333,0.843129770992367,0,0.0714285714285714,1.01,0.1,0,0,0.1,0,0,122,80,122,80,112,78.5,78.5,0,0
Hunter Clark,STK,MID,641000,0,65.602292498209,113,0,0,0,0,-31,0,0,30.5,30,0.851102629346904,0.193877551020408,0,30.5,30,0.851102629346904,0.193877551020408,0,0.06,0,0,0,0,0,0,45,16,45,16,51,65,62.4,0,0
Patrick Dangerfield,GEE,MID,735000,-20000,75.2225974823457,89,84,75,0.937608142493639,65,15,0,0,65,74,0.735334571212434,0.426966292134831,0,65,74.3333333333333,0.732037106767535,0.426966292134831,0,0.75,0,0,0,0,0,0,59,68,59,68,105,95.3333333333333,104,0,0
Mitchell Hinge,ADE,DEF,827000,0,84.6382151263944,85,96,82,0.980078197728542,0,0,0,-30,83,78,0.890813596920467,0,0.111111111111111,83,78.3333333333333,0.887022900763359,0,0.111111111111111,0.65,0,0,0,0,0,0,83,0,87.5,74,76,87,87,0,0
Callum Mills,SYD,DEF,759000,0,77.6788455634019,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven May,MEL,DEF,756000,-22000,77.3718145532699,95,58,90,0.539496748657054,0,0,83,83,58,90,0.539496748657054,0,0.294117647058824,58,90,0.539496748657054,0,0.294117647058824,0.68,0,0,0,0,0,0,0,58,58,0,111,90,61,0,0
Gryan Miers,GEE,FWD,878000,12000,89.8577422986388,81,112,88,1.06546379828823,0,0,0,0,93,88,0.88471547536433,0,0,93,88,0.88471547536433,0,0,4.25,0.4,0,0,0,-1,0,94,92.5,94,92.5,78,62.3333333333333,61.75,0,0
Sam Berry,ADE,MID,604000,0,61.8155767065807,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rhys Stanley,GEE,RUC,673000,0,68.8772899396172,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry Morrison,HAW,MID,635000,13000,64.9882304779449,57,72,77,0.782789729354615,0,0,0,0,69,80,0.722041984732825,0,0,68.7,80,0.718902671755725,0,0,1.15,0,0,0,0,0,0,69,0,72.5,65.5,0,0,0,0,0
Conor Nash,HAW,MID,799000,7000,81.7725923651622,79,82,82,0.837150127226463,78,0,0,0,83.5,79,0.884835893967211,0.731481481481482,0,86.3,78.6666666666667,0.918382067537844,0.721518987341772,0,1.04,0,0,0,0,0,0,83.5,0,92,75,0,0,0,0,0
Mason Wood,STK,MID/FWD,884000,21000,90.4718043189029,75,94,83,0.948097734449247,0,0,0,0,97.3333333333333,90,0.905362359815286,0,0,97.3,90,0.905052304212609,0,0,0.96,0.1,0,0,-0.1,0,0,107.5,77,107.5,77,102,85.3333333333333,80.4,0,0
Harry McKay,CAR,FWD,822000,0,84.1264967761744,102,0,0,0,0,0,0,0,65,96,0.566820398642918,0.0410958904109589,0,65,96,0.566820398642918,0.0410958904109589,0,1.36,0,0,0,0,0,0,0,65,0,65,62,72.6666666666667,66.25,0,0
Kieran Strachan,ADE,RUC,546000,0,55.8796438440283,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darcy Fort,BRL,RUC,574000,23000,58.7452666052605,41,77,82,0.786104387761435,91,91,0,0,71.5,78,0.767387616624258,0.325,0,71.5,77.5,0.772338504473447,0.325,0,0.92,0,0,0,0,0,0,71.5,0,77,66,20,23,23,0,0
Angus Sheldrick,SYD,MID,401000,0,41.0398116876471,46,0,0,0,0,-5,0,0,22,31,0.594106541902651,0.164556962025316,0,22,14,1.31552162849873,0.02,0,5.6,0,0,0,0,0,0,12,32,32,12,8,8,8,0,0
Kane Farrell,PTA,DEF,838000,-1000,85.7639954968785,88,61,72,0.70925219112242,0,0,33,-10,87.6666666666667,80,0.917377014418999,0,0.357142857142857,87.7,80,0.91772582697201,0,0.357142857142857,3.33,4.2,3,0,3.2,1,0,114,74.5,114,74.5,105,89.6666666666667,69.2,0,0
Ryan Burton,PTA,DEF,638000,0,65.295261488077,77,0,0,0,0,0,0,-7,56,53,0.884535983484565,0,0.0714285714285714,56,52.5,0.892960135708227,0,0.0714285714285714,0.22,0,0,0,0,0,0,67,45,67,45,75,90.6666666666667,82.25,0,0
Bailey Williams,WBD,MID,739000,-7000,75.6319721625218,81,83,80,0.868543256997456,0,0,0,0,71.6666666666667,84,0.714235227594006,0,0,71.7,84.3333333333333,0.711743052831669,0,0,0.09,0,0,0,0,0,0,76.5,62,66,83,88,77.6666666666667,61.3333333333333,0,0
Jason Johannisen,WBD,DEF,834000,0,85.3546208167025,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom De Koning,CAR,RUC,1017000,49000,104.083512434756,71,130,81,1.34357427826469,88,-3,0,0,123,79,1.30341095758044,0.876712328767123,0,123,79.3333333333333,1.29793444095195,0.876712328767123,0,48.04,98.7,99,100,0.799999999999997,0,0,0,123,118.5,132,88,60.6666666666667,55.6,0,0
Oliver Florent,SYD,DEF,704000,0,72.0499437109815,105,0,0,0,0,0,0,0,55.3333333333333,81,0.571880333825485,0,0.027027027027027,55.3,82.5,0.561144267098466,0,0,1.35,0,0,0,0,0,0,45,60.5,60.5,45,73,73,70.3333333333333,0,0
Shaun Mannagh,GEE,FWD,748000,0,76.5530651929178,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mitch Duncan,GEE,DEF,795000,0,81.3632176849862,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Caleb Daniel,NTH,MID/FWD,711000,91000,72.7663494012895,7,115,76,1.26674032409267,0,0,33,-34,106.666666666667,81,1.10241992062744,0,0.542857142857143,106.7,80.6666666666667,1.10732130464955,0,0.542857142857143,67.72,99.9,100,100,0,0,0,114,103,114,103,21,53.3333333333333,71.1666666666667,0,0
Jeremy McGovern,WCE,DEF,745000,-30000,76.2460341827858,97,67,57,0.984018570599527,0,0,12,-38,64,78,0.686892412083252,0,0.30952380952381,64,78.3333333333333,0.683969465648855,0,0.30952380952381,1.22,0,0,0,0,0,0,0,64,64,64,103,83.6666666666667,73.1,0,0
Jack Ross,RIC,MID,717000,11000,73.3804114215536,68,87,80,0.910400763358778,39,13,0,0,79.6666666666667,81,0.82336987821862,0.269662921348315,0,79.7,80.6666666666667,0.827118162891931,0.269662921348315,0,0.82,0.2,0,0,0.1,0,0,114,62.5,114,62.5,88,69.6666666666667,58.8333333333333,0,0
Todd Goldstein,ESS,RUC,614000,0,62.8390134070208,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ivan Soldo,PTA,RUC,711000,-47000,72.7663494012895,113,26,60,0.362765055131467,29,29,0,0,26,60,0.362765055131467,0.0697674418604651,0,26,60,0.362765055131467,0.0697674418604651,0,0.33,0,0,0,0,0,0,0,26,0,26,36,40.3333333333333,40.3333333333333,0,0
Connor Macdonald,HAW,FWD,703000,0,71.9476000409375,114,0,0,0,0,0,0,0,50.6666666666667,59,0.718908583832895,0,0,50.7,54,0.785990952784846,0,0,2.35,0,0,0,0,0,0,50.6666666666667,0,94,29,0,0,0,0,0
Tom Atkins,GEE,MID,782000,23000,80.0327499744141,63,88,84,0.877014418999152,78,12,0,0,88.6666666666667,81,0.916386559021561,0.685393258426966,0,88.7,81.3333333333333,0.912973970717057,0.685393258426966,0,0.34,0,0,0,-0.2,0,0,80,93,80,93,101,98,70,0,0
Connor Idun,GWS,DEF,712000,-12000,72.8686930713336,81,82,84,0.817217981340119,0,0,0,0,67.6666666666667,85,0.666437160105773,0,0,67.7,82.5,0.68697046803917,0,0,1.18,0,0,0,0,0,0,60.5,82,74,64.5,102,63.6666666666667,65.5,0,0
Brent Daniels,GWS,FWD,773000,-59000,79.111656944018,122,60,85,0.590929501571621,22,22,0,0,58.3333333333333,66,0.739905415477935,0.148648648648649,0,58.3,59,0.827217837581403,0.102040816326531,0,11.2,0,0,0,0,0,0,57.5,60,88,43.5,92,66.6666666666667,54.8,0,0
Elijah Hollands,CAR,FWD,769000,0,78.702282263842,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack Billings,MEL,MID/FWD,632000,-20000,64.6811994678129,81,47,90,0.43717839977382,0,0,0,0,47,90,0.43717839977382,0,0,47,90,0.43717839977382,0,0,0.24,0,0,0,0,0,0,0,47,47,0,56,81.6666666666667,83.4285714285714,0,0
Wil Powell,GCS,DEF,702000,-50000,71.8452563708935,111,32,90,0.297653378569409,0,0,14,14,46.5,88,0.442357737682165,0,0.142857142857143,46.5,87.5,0.444885496183206,0,0.142857142857143,0.33,0,0,0,0,0,0,46.5,0,0,46.5,86,77.6666666666667,63.5,0,0
Jack Macrae,STK,FWD,924000,78000,94.5655511206632,39,113,87,1.08733292386885,90,12,0,0,125,86,1.21678797561986,0.826530612244898,0,125,86,1.21678797561986,0.826530612244898,0,60.56,99.9,100,100,-0.0999999999999943,0,0,133,109,133,109,59,91.3333333333333,105.538461538462,0,0
Brayden Fiorini,GCS,MID,758000,0,77.5765018933579,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darcy Wilmot,BRL,DEF,795000,1000,81.3632176849862,83,70,75,0.781340118744699,0,0,0,-33,83,81,0.857820500738228,0,0.24,83,81,0.857820500738228,0,0.24,0.91,0.2,0,0,0.1,0,0,83,0,80.5,88,96,78,78,0,0
Izak Rankine,ADE,FWD,865000,25000,88.5272745880667,70,116,83,1.16999294889482,70,37,0,0,97.6666666666667,72,1.13557864480256,0.450450450450451,0,97.7,71.6666666666667,1.14124977809338,0.450450450450451,0,20.61,43.9,49,40,18.8,17,10,97.6666666666667,0,111.5,70,85,61,61,0,0
Tanner Bruhn,GEE,MID,723000,0,73.9944734418176,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John Noble,GCS,DEF,778000,25000,79.6233752942381,60,117,87,1.12582258489076,0,0,21,21,91.5,85,0.901167489896722,0,0.285714285714286,91.5,85,0.901167489896722,0,0.285714285714286,1.83,0.2,0,0,0.2,0,0,91.5,0,0,91.5,120,98.3333333333333,75.625,0,0
James Peatling,ADE,MID,625000,1000,63.9647937775049,62,79,77,0.858894286375202,15,-34,0,0,64,80,0.669720101781171,0.369369369369369,0,64,79.6666666666667,0.67252227793925,0.369369369369369,0,4.74,0.2,0,0,-0.7,0,0,64,0,75.5,41,86,46.3333333333333,46.3333333333333,0,0
Keidean Coleman,BRL,DEF,521000,0,53.3210520929281,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,0,0,0,-0.1,0,0,0,0,0,0,0,0,0,0,0
Callan Ward,GWS,MID,670000,-66000,68.5702589294852,119,13,67,0.16243211423797,0,0,0,0,49,80,0.512754452926209,0.0135135135135135,0,49,74,0.554329138298604,0.0204081632653061,0,0.83,0,0,0,0,0,0,67,13,88,29.5,63,83.3333333333333,92.8,0,0
Jake Waterman,WCE,FWD,745000,0,76.2460341827858,114,0,0,0,0,0,0,0,33,58,0.476309555146091,0,0,33,58,0.476309555146091,0,0,1.51,0,0,0,0,0,0,0,33,33,0,58,77,69.6,0,0
Luke Jackson,FRE,RUC/FWD,869000,29000,88.9366492682428,68,102,79,1.08087737945695,86,-5,0,0,99.6666666666667,83,1.0052525624125,0.785714285714286,0,99.7,83.3333333333333,1.00156641221374,0.785714285714286,0,9.92,3,1,0,1.4,-1,0,102,98.5,104,97.5,91,62.3333333333333,58.6666666666667,0,0
Patrick Lipinski,COL,MID/FWD,706000,0,72.2546310510695,74,0,0,0,0,0,0,0,70.3333333333333,87,0.676776539635187,0,0,70.3,87.5,0.672590330788804,0,0,8.54,0.2,0,0,0,0,0,79,53,97,57,17,59,71.7,0,0
Justin McInerney,SYD,MID,772000,0,79.009313273974,95,0,0,0,0,0,0,0,62.5,83,0.630384131947638,0.113924050632911,0,62.5,78,0.670793371175051,0.12,0,0.86,0,0,0,0,0,0,0,62.5,62.5,0,51,58,67.8,0,0
Ben Keays,ADE,FWD,861000,39000,88.1178999078907,61,97,87,0.933374279781229,0,0,0,0,101.333333333333,84,1.00989539157478,0,0,101.3,84.3333333333333,1.00557282080681,0,0,1.84,0.4,2,10,0.2,2,10,101.333333333333,0,86,132,58,85.3333333333333,79.7142857142857,0,0
Marc Pittonet,CAR,RUC,701000,0,71.7429127008495,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Travis Boak,PTA,MID,834000,12000,85.3546208167025,79,82,80,0.858078880407125,0,-12,0,0,92.6666666666667,77,1.00747937389159,0.104651162790698,0,92.7,77.3333333333333,1.00349763095552,0.104651162790698,0,0.37,0.1,0,0,0,0,0,81,98.5,81,98.5,45,82.3333333333333,81.2727272727273,0,0
Will Phillips,NTH,MID,549000,-26000,56.1866748541603,76,42,69,0.509569642659586,48,13,0,0,46,58,0.663946652627885,0.391752577319588,0,46,58,0.663946652627885,0.391752577319588,0,0.23,0,0,0,0,0,0,52,43,52,43,54,52.5,52.5,0,0
Tom Sparrow,MEL,MID,721000,10000,73.7897861017296,69,68,78,0.729823187838455,41,-7,0,0,80,81,0.826814940470581,0.418604651162791,0,80,81,0.826814940470581,0.418604651162791,0,0.4,0,0,0,0,0,0,0,80,82,76,82,61.3333333333333,56.7142857142857,0,0
Jarman Impey,HAW,DEF,673000,-48000,68.8772899396172,102,37,82,0.377738472041209,0,0,0,0,54.5,81,0.563267678195583,0,0.0227272727272727,55.3,79.6666666666667,0.581101280781884,0,0,2.32,0,0,0,0,0,0,54.5,0,50.5,58.5,0,0,0,0,0
Shai Bolton,FRE,MID/FWD,696000,-29000,71.2311943506294,93,64,79,0.67819757142397,39,-2,0,0,55,78,0.590298166634045,0.238095238095238,0,55,78,0.590298166634045,0.238095238095238,0,3.68,0,0,0,-0.3,0,0,64,46,46,64,89,66,71.8571428571429,0,0
Jaime Uhr-Henry,HAW,RUC,230000,0,23.5390441101218,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,0.2,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0
Liam Baker,WCE,MID/FWD,782000,-1000,80.0327499744141,80,81,81,0.837150127226463,64,-19,6,6,78,82,0.796313535654441,0.477272727272727,0.0952380952380952,78,82,0.796313535654441,0.477272727272727,0.0952380952380952,5.21,0.3,0,0,-0.2,0,0,0,78,71,92,50,63.3333333333333,71.2857142857143,0,0
Miles Bergman,PTA,DEF/MID,788000,23000,80.6468119946781,62,104,87,1.00073118656957,0,0,6,-1,87,88,0.82763705759889,0.0581395348837209,0.0476190476190476,87,88,0.82763705759889,0.0581395348837209,0.0476190476190476,2.74,3.2,4,10,1.2,3,10,86,87.5,86,87.5,73,77.6666666666667,70,0,0
Billy Dowling,ADE,MID,678000,0,69.3890082898373,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Callum Wilkie,STK,DEF,770000,-14000,78.804625933886,91,49,100,0.410203562340967,0,0,0,0,76.3333333333333,100,0.6390245971162,0,0.032258064516129,76.3,100,0.638745547073791,0,0.032258064516129,0.92,0.1,0,0,0.1,0,0,71,87,71,87,79,77.3333333333333,56.625,0,0
