Season,Round,player_id,Player,squad_id,Team,Position,af_cost,af_be,sc_cost,minutes_played,SC,AF,matchId,TOG,CBA,KI,CBA_PERC,KI_PERC,TeamCBA,TeamKI,team.name,venue.name,result,sc_be,sc_OwnershipTotal,sc_OwnershipTop1000,sc_OwnershipTop100,sc_OwnershipTop10,af_OwnershipTotal,af_OwnershipTop1000,af_OwnershipTop100,af_OwnershipTop10,af_magic_number,sc_magic_number,af_priced_at,sc_priced_at,Opposition,home_status
2025,1,CD_I293871,Jack Crisp,40,COL,MID,838000,97,469700,111,107,101,CD_M20250140106,87,1,0,3,0,31,9,Collingwood,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,83.5892891142505,90.0086437508383,Port Adelaide,home
2025,1,CD_I1008280,Ed Richards,140,WBD,MID,884000,97,531000,108,119,95,CD_M20250140105,79,27,0,82,0,33,13,Western Bulldogs,Marvel Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,88.1777226455817,101.755567025112,North Melbourne,home
2025,1,CD_I296324,Jesse Hogan,1010,GWS,FWD,795000,63,497800,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,79.3001012480061,95.393448710171,,
2025,1,CD_I296359,Christian Salem,90,MEL,DEF,897000,103,431100,117,113,124,CD_M20250140108,90,0,5,0,45,26,11,Melbourne,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,89.4744538609579,82.6117230593707,GWS GIANTS,home
2025,1,CD_I291969,Stephen Coniglio,1010,GWS,MID,691000,103,427800,113,82,71,CD_M20250140108,87,0,0,0,0,26,8,GWS GIANTS,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,68.9262515249965,81.9793438292711,Melbourne,away
2025,1,CD_I290627,Dion Prestia,120,RIC,MID,743000,81,426100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,74.1131763865013,81.653572710735,,
2025,1,CD_I993998,Jy Simpkin,100,NTH,MID/FWD,905000,83,429300,103,115,125,CD_M20250140105,76,10,0,30,0,33,11,North Melbourne,Marvel Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,90.2724423011894,82.2667889338618,Western Bulldogs,away
2025,1,CD_I280965,Steele Sidebottom,40,COL,MID,805000,69,405800,108,109,110,CD_M20250140106,85,20,0,65,0,31,9,Collingwood,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,80.2975867982955,77.763482295274,Port Adelaide,home
2025,1,CD_I293845,Jeremy Cameron,70,GEE,FWD,786000,95,466100,120,79,101,CD_M20250140103,89,0,0,0,0,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,78.4023642527457,89.3187754998206,Fremantle,home
2025,1,CD_I1015810,Sam Durham,50,ESS,MID,802000,90,482300,109,92,75,CD_M20250140102,83,18,0,55,0,33,8,Essendon,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,79.9983411332087,92.4231826294003,Hawthorn,away
2025,1,CD_I1023477,George Wardlaw,100,NTH,MID,803000,88,461300,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,80.0980896882376,88.3989511651303,,
2025,1,CD_I291783,Dylan Shiel,50,ESS,MID,760000,75,413700,112,74,78,CD_M20250140102,85,0,1,0,12,33,8,Essendon,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,75.8089018219933,79.2773598461184,Hawthorn,away
2025,1,CD_I1006028,Nick Blakey,160,SYD,DEF,831000,105,525200,116,105,86,CD_M20250140104,88,0,7,0,50,28,14,Sydney Swans,SCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,82.8910492290479,100.644112620695,Brisbane Lions,home
2025,1,CD_I1021013,Ned Moyle,1000,GCS,RUC,749000,82,462100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,74.711667716675,88.5522552209121,,
2025,1,CD_I1006130,Bailey Smith,70,GEE,MID/FWD,823000,19,389200,107,147,126,CD_M20250140103,80,9,0,26,0,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,82.0930607888164,74.5824231378035,Fremantle,home
2025,1,CD_I998260,Jack Bowes,70,GEE,MID,689000,80,449100,108,62,64,CD_M20250140103,80,0,0,0,0,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,68.7267544149387,86.0610643144592,Fremantle,home
2025,1,CD_I996731,Charlie Curnow,30,CAR,FWD,604000,100,444200,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,60.2481272374789,85.1220769727962,,
2025,1,CD_I1017109,Jake Soligo,10,ADE,MID,943000,83,447900,101,114,125,CD_M20250140107,77,18,0,51,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,94.062887392289,85.8311082307867,St Kilda,home
2025,1,CD_I1001398,Matthew Kennedy,140,WBD,MID/FWD,825000,75,414400,100,115,92,CD_M20250140105,74,14,0,42,0,33,13,Western Bulldogs,Marvel Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,82.2925578988743,79.4115008949274,North Melbourne,home
2025,1,CD_I296420,Alex Neal-Bullen,10,ADE,MID/FWD,757000,99,458500,104,81,78,CD_M20250140107,79,0,0,0,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,75.5096561569065,87.8623869698943,St Kilda,home
2025,1,CD_I1006096,Xavier Duursma,50,ESS,MID,837000,83,422100,108,113,103,CD_M20250140102,83,1,0,3,0,33,8,Essendon,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,83.4895405592216,80.8870524318264,Hawthorn,away
2025,1,CD_I1009378,Trent Rivers,90,MEL,DEF/MID,755000,113,462900,93,73,83,CD_M20250140108,72,8,2,31,18,26,11,Melbourne,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,75.3101590468486,88.7055592766938,GWS GIANTS,home
2025,1,CD_I1009380,Jeremy Sharp,60,FRE,MID,628000,86,376900,124,67,61,CD_M20250140103,92,0,0,0,0,34,9,Fremantle,GMHBA Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,62.6420925581734,72.2253732801596,Geelong Cats,away
2025,1,CD_I1002239,Adam Cerra,30,CAR,MID,846000,68,447700,109,106,97,CD_M20250140101,83,13,0,54,0,24,4,Carlton,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,84.387277554482,85.7927822168412,Richmond,away
2025,1,CD_I1004870,Zach Guthrie,70,GEE,DEF,835000,48,451200,108,102,93,CD_M20250140103,80,0,5,0,56,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,83.2900434491637,86.4634874608862,Fremantle,home
2025,1,CD_I260257,Scott Pendlebury,40,COL,MID,689000,69,465800,36,19,30,CD_M20250140106,28,9,0,29,0,31,9,Collingwood,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,68.7267544149387,89.2612864789025,Port Adelaide,home
2025,1,CD_I1013464,Lawson Humphries,70,GEE,DEF,798000,56,418500,112,97,91,CD_M20250140103,83,0,2,0,22,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,79.599346913093,80.1971841808087,Fremantle,home
2025,1,CD_I1009253,Lachie Ash,1010,GWS,DEF,872000,83,456700,106,80,63,CD_M20250140108,82,0,1,0,12,26,8,GWS GIANTS,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,86.9807399852344,87.5174528443855,Melbourne,away
2025,1,CD_I994185,Jordan De Goey,40,COL,MID,759000,114,441800,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,75.7091532669643,84.6621648054511,,
2025,1,CD_I290550,Cameron Guthrie,70,GEE,MID,731000,80,278000,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,72.9161937261541,53.2731593841453,,
2025,1,CD_I993107,Harry Himmelberg,1010,GWS,DEF,883000,75,491700,121,110,96,CD_M20250140108,93,0,3,0,38,26,8,GWS GIANTS,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,88.0779740905527,94.2245052848354,Melbourne,away
2025,1,CD_I295265,Nick Haynes,30,CAR,DEF,640000,74,376500,107,59,67,CD_M20250140101,82,0,0,0,0,24,4,Carlton,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,63.8390752185207,72.1487212522688,Richmond,away
2025,1,CD_I1006114,Bailey J. Williams,150,WCE,RUC,616000,63,369700,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.4451098978261,70.8456367781242,,
2025,1,CD_I1001024,Ned Reeves,80,HAW,RUC,512000,56,244600,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,51.0712601748165,46.8727150552588,,
2025,1,CD_I1011659,Tom Powell,100,NTH,MID,884000,93,432000,109,85,121,CD_M20250140105,81,18,0,55,0,33,11,North Melbourne,Marvel Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,88.1777226455817,82.7841901221251,Western Bulldogs,away
2025,1,CD_I993902,Matt Flynn,150,WCE,RUC,630000,61,261900,109,87,73,CD_M20250140109,85,21,0,68,0,31,16,West Coast Eagles,Optus Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,62.8415896682313,50.1879152615384,Gold Coast SUNS,home
2025,1,CD_I1013462,Jase Burgoyne,110,PTA,MID,823000,80,430800,101,50,48,CD_M20250140106,80,0,0,0,0,31,10,Port Adelaide,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,82.0930607888164,82.5542340384526,Collingwood,away
2025,1,CD_I1002264,Hunter Clark,130,STK,MID,641000,114,412000,40,7,16,CD_M20250140107,30,9,0,26,0,35,8,St Kilda,Adelaide Oval,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,63.9388237735496,78.9515887275823,Adelaide Crows,away
2025,1,CD_I270917,Patrick Dangerfield,70,GEE,MID,739000,70,454200,94,80,59,CD_M20250140103,70,7,0,21,0,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,73.7141821663856,87.0383776700677,Fremantle,home
2025,1,CD_I1004863,Mitchell Hinge,10,ADE,DEF,828000,84,503600,96,76,79,CD_M20250140107,73,0,0,0,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,82.5918035639611,96.5049031145884,St Kilda,home
2025,1,CD_I993905,Callum Mills,160,SYD,DEF,759000,83,357200,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,75.7091532669643,68.4502609065349,,
2025,1,CD_I281085,Steven May,90,MEL,DEF,765000,71,487500,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,76.307644597138,93.4196589919815,,
2025,1,CD_I1004938,Gryan Miers,70,GEE,FWD,895000,81,441400,120,70,94,CD_M20250140103,89,0,0,0,0,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,89.2749567509,84.5855127775602,Fremantle,home
2025,1,CD_I1012807,Sam Berry,10,ADE,MID,604000,66,342800,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,60.2481272374789,65.6907879024641,,
2025,1,CD_I280317,Rhys Stanley,70,GEE,RUC,677000,66,379000,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.5297717545914,72.6277964265866,,
2025,1,CD_I1000963,Harry Morrison,80,HAW,MID,635000,59,291500,109,64,73,CD_M20250140102,84,0,0,0,0,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,63.340332443376,55.8601653254617,Essendon,home
2025,1,CD_I1007124,Conor Nash,80,HAW,MID,799000,81,411900,97,84,102,CD_M20250140102,75,21,0,64,0,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,79.6990954681219,78.9324257206096,Essendon,home
2025,1,CD_I295340,Mason Wood,130,STK,MID/FWD,863000,106,431700,120,71,77,CD_M20250140107,92,0,0,0,0,35,8,St Kilda,Adelaide Oval,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,86.083002989974,82.726701101207,Adelaide Crows,away
2025,1,CD_I1000953,Harry McKay,30,CAR,FWD,822000,103,467200,127,75,65,CD_M20250140101,96,3,0,12,0,24,4,Carlton,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,81.9933122337875,89.5295685765205,Richmond,away
2025,1,CD_I1008752,Kieran Strachan,10,ADE,RUC,546000,60,223100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,54.4627110458004,42.7526685561253,,
2025,1,CD_I298211,Darcy Fort,20,BRL,RUC,574000,42,190500,97,76,66,CD_M20250140104,73,5,0,18,0,28,9,Brisbane Lions,SCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,57.2556705866107,36.5055282830205,Sydney Swans,away
2025,1,CD_I1020339,Angus Sheldrick,160,SYD,MID,385000,51,161700,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,38.4031936861413,30.9865822748788,,
2025,1,CD_I1002253,Kane Farrell,110,PTA,DEF,816000,102,445000,102,100,88,CD_M20250140106,80,0,3,0,30,31,10,Port Adelaide,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,81.3948209036138,85.275381028578,Collingwood,away
2025,1,CD_I992128,Ryan Burton,110,PTA,DEF,638000,78,387500,37,29,45,CD_M20250140106,29,0,2,0,20,31,10,Port Adelaide,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,63.6395781084628,74.2566520192673,Collingwood,away
2025,1,CD_I992351,Bailey Williams,140,WBD,MID,727000,84,414700,122,49,70,CD_M20250140105,90,0,0,0,0,33,13,Western Bulldogs,Marvel Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,72.5171995060383,79.4689899158456,North Melbourne,home
2025,1,CD_I294101,Jason Johannisen,140,WBD,DEF,834000,91,426900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,83.1902948941347,81.8068767665167,,
2025,1,CD_I1004912,Tom De Koning,30,CAR,RUC,1026000,104,547100,106,148,132,CD_M20250140101,81,20,0,83,0,24,4,Carlton,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,102.342017459691,104.840811147719,Richmond,away
2025,1,CD_I998103,Oliver Florent,160,SYD,DEF,692000,76,425200,114,84,65,CD_M20250140104,86,0,0,0,0,28,14,Sydney Swans,SCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,69.0260000800255,81.4811056479806,Brisbane Lions,home
2025,1,CD_I993878,Shaun Mannagh,70,GEE,FWD,754000,73,405200,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,75.2104104918197,77.6485042534377,,
2025,1,CD_I281065,Mitch Duncan,70,GEE,DEF,795000,87,423300,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,79.3001012480061,81.117008515499,,
2025,1,CD_I295136,Caleb Daniel,100,NTH,MID/FWD,778000,37,269100,112,81,91,CD_M20250140105,83,0,7,0,64,33,11,North Melbourne,Marvel Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,77.6043758125142,51.5676517635738,Western Bulldogs,away
2025,1,CD_I294859,Jeremy McGovern,150,WCE,DEF,745000,99,594100,112,86,61,CD_M20250140109,87,0,6,0,38,31,16,West Coast Eagles,Optus Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,74.3126734965592,113.847424424895,Gold Coast SUNS,home
2025,1,CD_I1006133,Jack Ross,120,RIC,MID,729000,68,310400,104,134,114,CD_M20250140101,79,3,0,12,0,24,15,Richmond,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,72.7166966160962,59.4819736433047,Carlton,home
2025,1,CD_I271129,Todd Goldstein,50,ESS,RUC,614000,67,377200,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.2456127877683,72.2828623010777,,
2025,1,CD_I998529,Ivan Soldo,110,PTA,RUC,711000,113,447900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,70.9212226255753,85.8311082307867,,
2025,1,CD_I1017094,Connor Macdonald,80,HAW,FWD,703000,115,400600,106,104,94,CD_M20250140102,81,0,0,0,0,33,13,Hawthorn,MCG,W,,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,70.1232341853438,76.7670059326929,Essendon,home
2025,1,CD_I994386,Tom Atkins,70,GEE,MID,801000,70,431600,107,85,80,CD_M20250140103,80,22,0,65,0,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,79.8985925781798,82.7075380942342,Fremantle,home
2025,1,CD_I1008083,Connor Idun,1010,GWS,DEF,728000,62,458000,106,70,47,CD_M20250140108,81,0,0,0,0,26,8,GWS GIANTS,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,72.6169480610673,87.7665719350308,Melbourne,away
2025,1,CD_I1002251,Brent Daniels,1010,GWS,FWD,713000,116,485000,42,28,27,CD_M20250140108,33,0,0,0,0,26,8,GWS GIANTS,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,71.1207197356332,92.9405838176636,Melbourne,away
2025,1,CD_I1012862,Elijah Hollands,30,CAR,FWD,769000,84,404900,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,76.7066388172537,77.5910152325196,,
2025,1,CD_I296351,Jack Billings,90,MEL,MID/FWD,632000,81,310500,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,63.0410867782892,59.5011366502774,,
2025,1,CD_I1007881,Wil Powell,1000,GCS,DEF,657000,99,477200,109,54,61,CD_M20250140109,85,0,1,0,14,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,65.5348006540126,91.4458692737919,West Coast Eagles,away
2025,1,CD_I295467,Jack Macrae,130,STK,FWD,961000,78,392200,110,127,109,CD_M20250140107,84,28,0,80,0,35,8,St Kilda,Adelaide Oval,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,95.8583613828099,75.1573133469849,Adelaide Crows,away
2025,1,CD_I993799,Brayden Fiorini,1000,GCS,MID,758000,83,393800,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,75.6094047119354,75.4639214585483,,
2025,1,CD_I1017067,Darcy Wilmot,20,BRL,DEF,793000,85,449100,113,100,88,CD_M20250140104,85,0,3,0,33,28,9,Brisbane Lions,SCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,79.1006041379483,86.0610643144592,Sydney Swans,away
2025,1,CD_I1001195,Izak Rankine,10,ADE,FWD,864000,93,521600,100,128,107,CD_M20250140107,76,13,0,37,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,86.1827515450029,99.954244369677,St Kilda,home
2025,1,CD_I1012805,Tanner Bruhn,70,GEE,MID,723000,79,393700,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,72.1182052859226,75.4447584515756,,
2025,1,CD_I1000072,John Noble,1000,GCS,DEF,797000,68,421400,107,78,66,CD_M20250140109,83,0,3,0,43,31,7,Gold Coast SUNS,Optus Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,79.499598358064,80.7529113830174,West Coast Eagles,away
2025,1,CD_I1006013,James Peatling,10,ADE,MID,666000,38,352800,103,67,72,CD_M20250140107,79,15,0,43,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,66.4325376492731,67.6070885997355,St Kilda,home
2025,1,CD_I1006059,Keidean Coleman,20,BRL,DEF,521000,57,269100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,51.968997170077,51.5676517635738,,
2025,1,CD_I280109,Callan Ward,1010,GWS,MID,612000,106,417000,106,60,46,CD_M20250140108,81,1,0,4,0,26,8,GWS GIANTS,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,61.0461156777104,79.909739076218,Melbourne,away
2025,1,CD_I996554,Jake Waterman,150,WCE,FWD,745000,115,447800,74,38,33,CD_M20250140109,58,0,0,0,0,31,16,West Coast Eagles,Optus Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,74.3126734965592,85.8119452238139,Gold Coast SUNS,home
2025,1,CD_I1009399,Luke Jackson,60,FRE,RUC/FWD,874000,89,509300,117,91,93,CD_M20250140103,86,22,0,65,0,34,9,Fremantle,GMHBA Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,87.1802370952923,97.5971945120331,Geelong Cats,away
2025,1,CD_I1003130,Patrick Lipinski,40,COL,MID/FWD,700000,77,407600,112,95,97,CD_M20250140106,88,0,0,0,0,31,9,Collingwood,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,69.823988520257,78.1084164207829,Port Adelaide,home
2025,1,CD_I1011936,Justin McInerney,160,SYD,MID,772000,97,443700,104,87,66,CD_M20250140104,78,6,0,21,0,28,14,Sydney Swans,SCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,77.0058844823406,85.0262619379327,Brisbane Lions,home
2025,1,CD_I993946,Ben Keays,10,ADE,FWD,871000,84,436700,111,72,75,CD_M20250140107,85,0,0,0,0,35,12,Adelaide Crows,Adelaide Oval,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,86.8809914302055,83.6848514498427,St Kilda,home
2025,1,CD_I298290,Marc Pittonet,30,CAR,RUC,701000,77,484100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,69.9237370752859,92.7681167549092,,
2025,1,CD_I250365,Travis Boak,110,PTA,MID,834000,81,423500,92,114,115,CD_M20250140106,72,5,0,16,0,31,10,Port Adelaide,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,83.1902948941347,81.1553345294444,Collingwood,away
2025,1,CD_I1012829,Will Phillips,100,NTH,MID,549000,77,336500,66,47,44,CD_M20250140105,49,11,0,33,0,33,11,North Melbourne,Marvel Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,54.7619567108873,64.4835184631831,Western Bulldogs,away
2025,1,CD_I999391,Tom Sparrow,90,MEL,MID,688000,99,348200,110,84,96,CD_M20250140108,84,9,0,35,0,26,11,Melbourne,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,68.6270058599097,66.7255902789907,GWS GIANTS,home
2025,1,CD_I296254,Jarman Impey,80,HAW,DEF,673000,103,450000,102,65,64,CD_M20250140102,78,0,0,0,0,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.1307775344756,86.2335313772137,Essendon,home
2025,1,CD_I993993,Shai Bolton,60,FRE,MID/FWD,675000,84,416100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.3302746445335,79.7372720134636,,
2025,1,CD_I1039499,Jaime Uhr-Henry,80,HAW,RUC,230000,25,99100,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,22.9421676566559,18.9905399099597,,
2025,1,CD_I1000223,Liam Baker,150,WCE,MID/FWD,787000,77,443600,106,102,61,CD_M20250140109,82,0,3,0,19,31,16,West Coast Eagles,Optus Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,78.5021128077746,85.0070989309599,Gold Coast SUNS,home
2025,1,CD_I1009191,Miles Bergman,110,PTA,DEF/MID,830000,55,418200,113,76,71,CD_M20250140106,89,5,0,16,0,31,10,Port Adelaide,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,82.791300674019,80.1396951598906,Collingwood,away
2025,1,CD_I1015329,Billy Dowling,10,ADE,MID,678000,74,359800,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,67.6295203096203,68.9484990878255,,
2025,1,CD_I296422,Callum Wilkie,130,STK,DEF,765000,84,494300,131,63,87,CD_M20250140107,100,0,1,0,12,35,8,St Kilda,Adelaide Oval,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,76.307644597138,94.722743466126,Adelaide Crows,away
2025,1,CD_I992010,Brayden Maynard,40,COL,DEF,659000,83,420300,105,87,73,CD_M20250140106,82,0,0,0,0,31,9,Collingwood,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,65.7342977640705,80.5421183063176,Port Adelaide,home
2025,1,CD_I1012825,Jake Bowey,90,MEL,DEF,767000,63,337900,95,96,87,CD_M20250140108,73,0,4,0,36,26,11,Melbourne,MCG,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,76.5071417071959,64.7518005608011,GWS GIANTS,home
2025,1,CD_I1025034,Oliver Dempsey,70,GEE,MID,704000,70,408100,119,80,81,CD_M20250140103,88,0,0,0,0,34,9,Geelong Cats,GMHBA Stadium,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,70.2229827403727,78.2042314556464,Fremantle,home
2025,1,CD_I998114,Jack Scrimshaw,80,HAW,DEF,669000,99,441800,35,18,13,CD_M20250140102,27,0,0,0,0,33,13,Hawthorn,MCG,W,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,66.7317833143599,84.6621648054511,Essendon,home
2025,1,CD_I1013224,Heath Chapman,60,FRE,DEF,539000,61,380900,55,11,15,CD_M20250140103,41,0,2,0,22,34,9,Fremantle,GMHBA Stadium,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,53.7644711605979,72.9918935590682,Geelong Cats,away
2025,1,CD_I997142,Peter Ladhams,160,SYD,RUC/FWD,569000,57,262800,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,56.756927811466,50.3603823242928,,
2025,1,CD_I295584,Bradley Hill,130,STK,MID/FWD,628000,65,388500,108,18,25,CD_M20250140107,82,0,0,0,0,35,8,St Kilda,Adelaide Oval,L,0,0,0,0,0,0,0,0,0,10025.2078810554,5218.38770618767,62.6420925581734,74.4482820889945,Adelaide Crows,away
